Event	ID	Name			Wwise Object Path	Notes
	509453139	Door_House_Outside_Open			\Default Work Unit\Props\Door_House_Outside_Open	
	597432099	Dough_React_Grow_Stop			\Default Work Unit\Props\Dough\Dough_React_Grow_Stop	
	797527444	MUS_Dialog_Start			\Default Work Unit\MX\MUS_Dialog_Start	
	843151098	MUS_StartScreen_Start			\Default Work Unit\MX\MUS_StartScreen_Start	
	951148415	MUS_Schlager_Start			\Default Work Unit\MX\MUS_Schlager_Start	
	1205543049	Dough_React_Grow_Start			\Default Work Unit\Props\Dough\Dough_React_Grow_Start	
	1233864094	Dough_React_Steady_Start			\Default Work Unit\Props\Dough\Dough_React_Steady_Start	
	1360862177	Smartphone_Click			\Default Work Unit\Props\Smartphone_Click	
	1555599282	MUS_DorffestJingle_Start			\Default Work Unit\MX\MUS_DorffestJingle_Start	
	1822647189	Dough_React_Shrink_Stop			\Default Work Unit\Props\Dough\Dough_React_Shrink_Stop	
	1886026323	MUS_SWITCH_SUBMENU			\Default Work Unit\MX\MUS_SWITCH_SUBMENU	
	2007948846	MUS_Scene2_Start			\Default Work Unit\MX\MUS_Scene2_Start	
	2061060223	MUS_Sauerteig_Start_2C			\Default Work Unit\MX\MUS_Sauerteig_Start_2C	
	2371375953	Door_House_Outside_Close			\Default Work Unit\Props\Door_House_Outside_Close	
	2558363198	Dough_React_Steady_Stop			\Default Work Unit\Props\Dough\Dough_React_Steady_Stop	
	2690086085	MUS_Schlager_Stop			\Default Work Unit\MX\MUS_Schlager_Stop	
	2755388175	Dough_React_Shrink_Start			\Default Work Unit\Props\Dough\Dough_React_Shrink_Start	
	2909751214	Door_House_Inside_Open			\Default Work Unit\Props\Door_House_Inside_Open	
	2930347891	Bike_Click			\Default Work Unit\Props\Bike_Click	
	3073992842	Door_House_Inside_Close			\Default Work Unit\Props\Door_House_Inside_Close	
	3298014119	MUS_Dialog_End			\Default Work Unit\MX\MUS_Dialog_End	
	3678466239	Door_Slam			\Default Work Unit\Props\Door_Slam	
	3713231792	MUS_SWITCH_GAMEPLAY			\Default Work Unit\MX\MUS_SWITCH_GAMEPLAY	
	3723145900	MUS_SWITCH_HANDY			\Default Work Unit\MX\MUS_SWITCH_HANDY	
	3881560519	Smarthphone_GetOut			\Default Work Unit\Props\Smarthphone_GetOut	
	4204145805	MUS_Scene1_Start			\Default Work Unit\MX\MUS_Scene1_Start	
	4211178899	Smartphone_PutBack			\Default Work Unit\Props\Smartphone_PutBack	
	4294454276	MUS_DialogTraurig_Start			\Default Work Unit\MX\MUS_DialogTraurig_Start	

State Group	ID	Name			Wwise Object Path	Notes
	1071146488	ST_MX_DX_LEVEL			\ST_MX\ST_MX_DX_LEVEL	

State	ID	Name	State Group			Notes
	748895195	None	ST_MX_DX_LEVEL			
	844249216	DX_SAD	ST_MX_DX_LEVEL			
	900128073	DX_Neutral	ST_MX_DX_LEVEL			

Game Parameter	ID	Name			Wwise Object Path	Notes
	592785239	SC_Sauerteig			\Default Work Unit\SC_Sauerteig	
	928078696	SC_Scene02			\Default Work Unit\SC_Scene02	
	1166628669	Dough_Rise_n_Sink			\Default Work Unit\PROPS\Dough_Rise_n_Sink	

Effect plug-ins	ID	Name	Type				Notes
	157993529	TRK_Scene 01_LAY 03	.cache\15\{15CDEA33-CED5-992C-7EE2-4CA892FB2E71}.wem		\Containers\MX\MX_Scene 01\MX_Scene 01_LOOP\TRK_Scene 01_LAY 03		2381050
	181891423	LAY 02	.cache\29\{290FF24D-4D59-1AAE-6542-84F6E7D159CC}.wem		\Containers\MX\MX_Scene02\MX_Scene 02_D_LOOP\LAY 02		377292
	191428204	LAY 02	.cache\CE\{CEA11772-C7F7-2585-6C9B-BAD27445F395}.wem		\Containers\MX\MX_Scene02\MX_Scene 02_B_LOOP 01\LAY 02		989657
	211809288	TRK_Scene 01_LAY 01	.cache\FB\{FB793A24-92E4-606B-F9C2-0A552BD28613}.wem		\Containers\MX\MX_DIALOG\MX_Dialog_traurig\MX_Dialog_traurig_Intro\TRK_Scene 01_LAY 01		104032
	225013524	PROP_Door_House_Outside_Close-03_TS	.cache\9A\{9A81A82A-713D-CDC8-BFCA-254A632B82A2}.wem		\Containers\Tristan\Props\PROP_Door_House_Outside_Close\PROP_Door_House_Outside_Close-03_TS		13029
	260953660	LAY 02	.cache\66\{6604D68E-C211-200F-2D27-3592500714C9}.wem		\Containers\MX\MX_Scene02\MX_Scene 02_A_Intro\LAY 02		285442
	300077198	TRK_Scene 01_LAY 02	.cache\E7\{E7266B31-44CF-24C2-04C8-2C32F058E518}.wem		\Containers\MX\MX_Scene 01\MX_Scene 01_INTRO\TRK_Scene 01_LAY 02		190067
	306826646	PROP_Door_House_Inside_Close-01_TS	.cache\8E\{8E45E066-6D19-27BC-EBCE-A667B9520E58}.wem		\Containers\Tristan\Props\PROP_Door_House_Inside_Close\PROP_Door_House_Inside_Close-01_TS		8351
	329418303	LAY 01	.cache\B6\{B6996808-46CC-2606-3AEF-3A683721B6D1}.wem		\Containers\MX\MX_Scene02\MX_Scene 02_A_Intro\LAY 01		1155113
	404719519	PROP_Door_House_Outside_Open-01_TS	.cache\D3\{D3A5F9D8-2CB7-E341-9072-1E0A882EA829}.wem		\Containers\Tristan\Props\PROP_Door_House_Outside_Open\PROP_Door_House_Outside_Open-01_TS		12851
	415473060	PROP_Door_House_Outside_Open-02_TS	.cache\F6\{F6D6C300-7ED3-3CAB-B9C6-13C81DA8F3E1}.wem		\Containers\Tristan\Props\PROP_Door_House_Outside_Open\PROP_Door_House_Outside_Open-02_TS		13100
	417471246	PROP_Bike_Click-01_TS	.cache\89\{89670DAE-3205-C2BC-73B0-EBA40BB1D540}.wem		\Containers\Tristan\Props\PROP_Bike_Click\PROP_Bike_Click-01_TS		17536
	428562537	PROP_Bike_Click-04_TS	.cache\76\{7698403A-A171-B9AD-2524-AEA4CA7B1B21}.wem		\Containers\Tristan\Props\PROP_Bike_Click\PROP_Bike_Click-04_TS		18207
	428836298	LAY 01	.cache\06\{06B9CDCC-1E31-B8D6-9E98-92E76FEBA8F6}.wem		\Containers\MX\MX_Scene02\MX_Scene 02_C_T\LAY 01		819315
	479635857	PROP_Dough_React_Shrink-01_TS	.cache\96\{960BC3A2-A377-0BAE-4C4C-C27266A0F7FB}.wem		\Containers\Tristan\Props\PROP_Dough_React_Shrink-01_TS		95129
	483512497	PROP_Smartphone_Click-04_TS	.cache\2B\{2BFC39BC-5131-1F71-BB74-F27D18A0BA32}.wem		\Containers\Tristan\Props\PROP_Smartphone_Click\PROP_Smartphone_Click-04_TS		2820
	496018900	LAY 02	.cache\C7\{C7CB5A74-345D-6715-4D86-C7A5CBC65666}.wem		\Containers\MX\MX_Schlager\MX_Schlager_Seg\LAY 02		480876
	502037400	LAY 02	.cache\AF\{AF2A861C-C682-5346-8DE3-D4146A38F016}.wem		\Containers\MX\MX_Scene02\MX_Scene 02_C_T\LAY 02		198067
	503337552	PROP_Smartphone_Putback-01_TS	.cache\A7\{A7969C20-ADA0-A2BD-D97E-BF16FE6FEC90}.wem		\Containers\Tristan\Props\PROP_Smartphone_Putback\PROP_Smartphone_Putback-01_TS		5190
	505835401	TRK_Scene 01_LAY 01	.cache\DB\{DBD99F38-6EE4-DBD7-E4E4-C023BB2944EC}.wem		\Containers\MX\MX_Scene 01\MX_Scene 01_INTRO\TRK_Scene 01_LAY 01		225514
	517659329	LAY 02	.cache\49\{4913F44B-793F-7B0F-C111-A721B8219345}.wem		\Containers\MX\MX_Scene02\MX_Scene 02_E_T\LAY 02		75287
	533745290	PROP_Door_House_Inside_Open-01_TS	.cache\B3\{B3C9598E-88CF-B81A-39F3-105C1BC7FC21}.wem		\Containers\Tristan\Props\PROP_Door_House_Inside_Open\PROP_Door_House_Inside_Open-01_TS		7023
	558568173	PROP_Dough_React_Grow-01_TS	.cache\54\{54C79EDF-FAEC-836C-73CC-BAECE6AD1E0E}.wem		\Containers\Tristan\Props\PROP_Dough_React_Grow-01_TS		105359
	563776362	PROP_Bike_Click-02_TS	.cache\D1\{D1865306-E812-5CA6-EBE0-62D0F2A8586A}.wem		\Containers\Tristan\Props\PROP_Bike_Click\PROP_Bike_Click-02_TS		18226
	563789316	MX	.cache\0A\{0A337514-5A7A-1F31-BF48-0CF4042F8B40}.wem		\Containers\MX\MX_Schlager\Schlager OFF\MX		10818
	596546381	LAY 01	.cache\E7\{E7266B31-44CF-24C2-04C8-2C32F058E518}.wem		\Containers\MX\MX_DIALOG\MX_Dialog_Neutral_PL\MX_DIALOG_Neutral_Intro\LAY 01		190067
	640226488	PROP_Smartphone_Click-03_TS	.cache\40\{4066F29B-F1B5-485E-9C5C-497411FCF328}.wem		\Containers\Tristan\Props\PROP_Smartphone_Click\PROP_Smartphone_Click-03_TS		2833
	640322252	MX	.cache\0B\{0B95FEC8-B320-C892-2CA0-9D64C88EF610}.wem		\Containers\MX\MX_Schlager\Schlager ON\MX		10428
	640594092	LAY 01	.cache\10\{105F0E1F-5510-1664-A649-D333DC1C25FF}.wem		\Containers\MX\MX_Sauerteig\MX_Sauerteig_SEG\LAY 01		2549505
	667562955	PROP_Door_House_Inside_Close-02_TS	.cache\B2\{B2F50C4A-2DB0-C4A8-922F-6C4AFD21FB69}.wem		\Containers\Tristan\Props\PROP_Door_House_Inside_Close\PROP_Door_House_Inside_Close-02_TS		9122
	727775959	TRK_Scene 01_LAY 01	.cache\17\{17F8A951-F8CF-9045-F128-A43E2DFE7EBA}.wem		\Containers\MX\MX_Scene 01\MX_Scene 01_LOOP\TRK_Scene 01_LAY 01		2508661
	776297992	LAY 02	.cache\96\{9629E882-6B8F-26F1-2A71-27433C82FAEE}.wem		\Containers\MX\MX_DIALOG\MX_Dialog_Neutral_PL\MX_DIALOG_Neutral_LOOP\LAY 02		497341
	800972599	LAY 01	.cache\BF\{BFF5BA4E-0DA6-1F7E-5DAB-770A0C5E50EA}.wem		\Containers\MX\MX_Dorffest\MX_Dorffest_Seg\LAY 01		340054
	809434168	LAY 01	.cache\5D\{5D6405D5-2118-6419-B0F5-8A1587A01B08}.wem		\Containers\MX\MX_Scene02\MX_Scene 02_E_T\LAY 01		299917
	837748890	PROP_Smartphone_GetOut-03_TS	.cache\0B\{0B316115-AB44-267E-9EA2-CAB0640EF06E}.wem		\Containers\Tristan\Props\PROP_Smartphone_GetOut\PROP_Smartphone_GetOut-03_TS		5138
	852356171	LAY 02	.cache\DB\{DBB3461C-AC6D-DE0E-4592-44BC47BAB3CE}.wem		\Containers\MX\MX_Sauerteig\MX_Sauerteig_SEG\LAY 02		650299
	869974642	PROP_Door_House_Inside_Open-03_TS	.cache\E9\{E9C698C9-B047-4736-538B-1F2E311DD8DA}.wem		\Containers\Tristan\Props\PROP_Door_House_Inside_Open\PROP_Door_House_Inside_Open-03_TS		6192
	882469003	PROP_Door_House_Inside_Open-02_TS	.cache\8A\{8ABAA319-6F8A-47B7-539D-3EA609784DBF}.wem		\Containers\Tristan\Props\PROP_Door_House_Inside_Open\PROP_Door_House_Inside_Open-02_TS		7756
	888694663	PROP_Smartphone_GetOut-01_TS	.cache\43\{43B14B89-2F67-410F-CEC0-9AA830434A4D}.wem		\Containers\Tristan\Props\PROP_Smartphone_GetOut\PROP_Smartphone_GetOut-01_TS		4102
	904683675	PROP_Door_House_Outside_Close-02_TS	.cache\64\{64BE0DE5-A37E-B957-D0EA-CB07F94A53BA}.wem		\Containers\Tristan\Props\PROP_Door_House_Outside_Close\PROP_Door_House_Outside_Close-02_TS		12994
	910407773	PROP_Bike_Click-03_TS	.cache\A4\{A4E88F81-F143-3B14-8D45-5EA318907D72}.wem		\Containers\Tristan\Props\PROP_Bike_Click\PROP_Bike_Click-03_TS		17897
	926741885	PROP_Smartphone_Putback-02_TS	.cache\ED\{ED61A933-11AC-B59E-696A-461D2674C158}.wem		\Containers\Tristan\Props\PROP_Smartphone_Putback\PROP_Smartphone_Putback-02_TS		5235
	935716141	PROP_Door_House_Outside_Close-01_TS	.cache\17\{17795456-9F0A-FE98-0E1F-0F2FA9CE305F}.wem		\Containers\Tristan\Props\PROP_Door_House_Outside_Close\PROP_Door_House_Outside_Close-01_TS		12477
	938844291	PROP_Smartphone_Click-01_TS	.cache\26\{269AADD5-2AED-B131-6443-0E055E508975}.wem		\Containers\Tristan\Props\PROP_Smartphone_Click\PROP_Smartphone_Click-01_TS		2534
	968318302	TRK_Scene 01_LAY 02	.cache\A3\{A3E3E30A-F61B-9FA4-4F46-998924C61DB0}.wem		\Containers\MX\MX_Scene 01\MX_Scene 01_LOOP\TRK_Scene 01_LAY 02		2246996
	972905932	LAY 01	.cache\85\{8565D5C0-9ECC-168B-7775-A033BF874786}.wem		\Containers\MX\MX_Scene02\MX_Scene 02_D_LOOP\LAY 01		1792356
	977082520	TRK_Scene 01_LAY 03	.cache\BC\{BCE48DA3-F4A3-F382-4969-8D16AFEFD56E}.wem		\Containers\MX\MX_Scene 01\MX_Scene 01_INTRO\TRK_Scene 01_LAY 03		220120
	1016399115	PROP_Dough_React_Steady-01_TS	.cache\FB\{FB20DAA6-B202-F55C-4735-395B9B33B68F}.wem		\Containers\Tristan\Props\PROP_Dough_React_Steady-01_TS		80203
	1039632174	PROP_Door_House_Inside_Close-03_TS	.cache\68\{68DDC0BA-9D6A-FE4E-C6DD-0C6E21F8FDE6}.wem		\Containers\Tristan\Props\PROP_Door_House_Inside_Close\PROP_Door_House_Inside_Close-03_TS		9055
	1045615547	TRK_Scene 01_LAY 01	.cache\F8\{F8D7B987-020F-CB99-8C17-DB35570275C2}.wem		\Containers\MX\MX_DIALOG\MX_Dialog_traurig\MX_Dialog_traurig_LOOP\TRK_Scene 01_LAY 01		979357
	1046350457	TRK_Scene 01_LAY 02	.cache\6D\{6DB89FF9-266E-1C59-3146-0E72566DE13F}.wem		\Containers\MX\MX_DIALOG\MX_Dialog_traurig\MX_Dialog_traurig_Intro\TRK_Scene 01_LAY 02		44498

